source,stop_id,name,street,cross_street,municipality,status,lon,lat
GRT,11711,Margaret Ave at Victoria St N,Margaret Ave,Victoria St N,Kitchener,Active,-80.48922,43.456786
GRT,10653,King St E at Bishop St N,King St E,Bishop St N,Cambridge,Active,-80.346597,43.38997301
GRT,11810,Queen St S at Courtland Ave E,Queen St S,Courtland Ave E,Kitchener,Active,-80.49335201,43.44588297
GRT,11384,Victoria St N at Frederick St,Victoria St N,Frederick St,Kitchener,Active,-80.45742302,43.46624297
GRT,11780,Courtland Ave E at Carwood Ave,Courtland Ave E,Carwood Ave,Kitchener,Active,-80.47240695,43.43308197
GRT,10657,King St E at Waterloo St,King St E,Waterloo St,Cambridge,Active,-80.36124502,43.39745798
GRT,12280,Victoria St S at Westmount Rd W,Victoria St S,Westmount Rd W,Kitchener,Active,-80.52029695,43.43964995
GRT,13251,Fischer-Hallman Rd N at Laurelwood Dr,Fischer-Hallman Rd N,Laurelwood Dr,Waterloo,Active,-80.571918,43.473798
GRT,10679,Morrison Rd at Grand River Blvd,Morrison Rd,Grand River Blvd,Kitchener,Active,-80.41445803,43.42785501
GRT,13027,Elm Ridge Dr at Queens Blvd,Elm Ridge Dr,Queens Blvd,Kitchener,Active,-80.527673,43.42698498
GRT,13643,Snyder's Rd E at Forler St,Snyder's Rd E,Forler St,Wilmot,Active,-80.656093,43.405559
GRT,11486,Daniel Ave at Bloomingdale Rd,Daniel Ave,Bloomingdale Rd,Kitchener,Active,-80.46538203,43.48529299
GRT,10520,Franklin Blvd at Glamis Rd,Franklin Blvd,Glamis Rd,Cambridge,Active,-80.30118495,43.38559196
GRT,12312,Glasgow St at 344 Glasgow St,Glasgow St,344 Glasgow St,Kitchener,Active,-80.520902,43.45057
GRT,11477,Bridge St E at Tyson Dr,Bridge St E,Tyson Dr,Kitchener,Active,-80.48029797,43.48120702
GRT,13036,Boxwood Dr at NAPA Distribution Centre,Boxwood Dr,NAPA Distribution Centre,Cambridge,Active,-80.36500003,43.42812996
GRT,12868,King St N at Lobsinger Line,King St N,Lobsinger Line,Woolwich,Active,-80.55759691,43.51543736
GRT,12943,University Ave W at Baker St,University Ave W,Baker St,Waterloo,Active,-80.55871511,43.4375933
GRT,13232,Lincoln Rd at Ellis Cres,Lincoln Rd,Ellis Cres,Waterloo,Active,-80.509799,43.474434
GRT,12345,Union Blvd at Park St,Union Blvd,Park St,Kitchener,Active,-80.51604801,43.457445
GRT,10114,Laurelwood Dr at Brookmill Cres,Laurelwood Dr,Brookmill Cres,Waterloo,Active,-80.58509196,43.47204197
GRT,13848,Kumpf Dr at 580 Kumpf Dr,Kumpf Dr,580 Kumpf Dr,Waterloo,Active,-80.54289232,43.50127827
GRT,13198,Columbia St W at Lucerne Ave,Columbia St W,Lucerne Ave,Waterloo,Active,-80.582651,43.457183
GRT,13515,Shirley Ave at Riverbend Dr,Shirley Ave,Riverbend Dr,Kitchener,Active,-80.46708806,43.466904
GRT,11202,First St at Caen St,First St,Caen St,Cambridge,Active,-80.31970196,43.34682003
GRT,10754,Old Mill Rd at Mill Park Dr,Old Mill Rd,Mill Park Dr,Kitchener,Active,-80.41785204,43.39429198
GRT,13684,Franklin Blvd at Lindsay Rd,Franklin Blvd,Lindsay Rd,Cambridge,Active,-80.30391,43.396304
GRT,10764,Conestoga College Station at Stop 1732,Conestoga College Station,Stop 1732,Kitchener,Active,-80.403508,43.39029698
GRT,12856,Arthur St S at Whippoorwill Dr,Arthur St S,Whippoorwill Dr,Woolwich,Active,-80.5622535,43.58448208
GRT,10894,Bleams Rd at Otonabee Dr,Bleams Rd,Otonabee Dr,Kitchener,Active,-80.45263699,43.41228999
GRT,12765,University Ave E at New Bedford Dr,University Ave E,New Bedford Dr,Waterloo,Active,-80.49750002,43.51084996
GRT,13411,Hespeler Rd at Can-Amera Station,Hespeler Rd,Can-Amera Station,Cambridge,Active,-80.321055,43.38525
GRT,11808,Courtland Ave E at Peter St,Courtland Ave E,Peter St,Kitchener,Active,-80.489182,43.44411999
GRT,12301,Union St E at Moore Ave,Union St E,Moore Ave,Waterloo,Active,-80.51190795,43.46303003
GRT,13642,Snyder's Rd E at Forler St,Snyder's Rd E,Forler St,Wilmot,Active,-80.656739,43.405625
GRT,10176,Hazel St at Columbia St W,Hazel St,Columbia St W,Waterloo,Active,-80.53134677,43.47956611
GRT,10315,Scott Rd at Fisher Mills Rd,Scott Rd,Fisher Mills Rd,Cambridge,Active,-80.320424,43.435742
GRT,11410,Weber St E at Scott St,Weber St E,Scott St,Kitchener,Active,-80.48433602,43.45044296
GRT,11635,Connaught St at Woodhaven Rd,Connaught St,Woodhaven Rd,Kitchener,Active,-80.44636997,43.42852701
GRT,12641,Centennial Rd at Centennial Crt,Centennial Rd,Centennial Crt,Kitchener,Active,-80.42920374,43.47526418
GRT,12754,King St N at Martin Grove Rd,King St N,Martin Grove Rd,Woolwich,Active,-80.54297415,43.51027241
GRT,12290,Victoria St S at King St W,Victoria St S,King St W,Kitchener,Active,-80.49811996,43.45262501
GRT,10839,Strasburg Rd at Battler Rd,Strasburg Rd,Battler Rd,Kitchener,Active,-80.46753498,43.39863803
GRT,11266,Franklin Blvd at Path to Elliott St,Franklin Blvd,Path to Elliott St,Cambridge,Active,-80.28883801,43.35352202
GRT,13839,Strasburg Rd at Huron Rd,Strasburg Rd,Huron Rd,Kitchener,Active,-80.46683399,43.39310118
GRT,13792,Mount Hope St at King St W,Mount Hope St,King St W,Kitchener,Active,-80.513577,43.45737
GRT,11329,Myers Rd at Woodland Dr,Myers Rd,Woodland Dr,Cambridge,Active,-80.30609698,43.340192
GRT,10788,Manitou Dr at Homer Watson Blvd,Manitou Dr,Homer Watson Blvd,Kitchener,Active,-80.44702417,43.39963861
GRT,13542,Ira Needles Blvd at Penelope Dr,Ira Needles Blvd,Penelope Dr,Kitchener,Active,-80.552657,43.418389
GRT,11802,Courtland Ave E at Sydney St,Courtland Ave E,Sydney St,Kitchener,Active,-80.47503796,43.43576198
GRT,10318,Poplar Dr at Scott Rd,Poplar Dr,Scott Rd,Cambridge,Active,-80.31741301,43.44141695
GRT,11545,Union St E at Margaret Ave,Union St E,Margaret Ave,Waterloo,Active,-80.50030002,43.46722196
GRT,11237,George St at Hobson St,George St,Hobson St,Cambridge,Active,-80.31866497,43.36358698
GRT,13788,Northfield Dr W at Kumpf Dr,Northfield Dr W,Kumpf Dr,Waterloo,Active,-80.544335,43.497816
GRT,10863,Old Carriage Dr at Pioneer Dr,Old Carriage Dr,Pioneer Dr,Kitchener,Active,-80.433307,43.39369298
GRT,12461,Coulthard Blvd at Bantree Way,Coulthard Blvd,Bantree Way,Cambridge,Active,-80.28449798,43.40414197
GRT,10843,Old Huron Rd at Maxwell Dr,Old Huron Rd,Maxwell Dr,Kitchener,Active,-80.45793196,43.39721002
GRT,10136,Northfield Dr W at King St N,Northfield Dr W,King St N,Waterloo,Active,-80.534051,43.501573
GRT,10562,Dobbie Dr at Orion Pl,Dobbie Dr,Orion Pl,Cambridge,Active,-80.28396798,43.36969802
GRT,11346,Elgin St S at Elliott St,Elgin St S,Elliott St,Cambridge,Active,-80.29558496,43.35441201
GRT,13724,Bishop St N at 1001 Bishop St N,Bishop St N,1001 Bishop St N,Cambridge,Active,-80.33352032,43.39360285
GRT,10948,King St N at Hickory St E,King St N,Hickory St E,Waterloo,Active,-80.52515698,43.47772802
GRT,10630,Dundas St N at Hopeton St,Dundas St N,Hopeton St,Cambridge,Active,-80.313927,43.37045702
GRT,10539,Ainslie Terminal at Stop 1511,Ainslie Terminal,Stop 1511,Cambridge,Active,-80.31352204,43.35717101
GRT,12934,University Ave W at Portsmouth Gate,University Ave W,Portsmouth Gate,Waterloo,Active,-80.55402629,43.43923263
GRT,13012,Lexington Rd at Dearborn Pl,Lexington Rd,Dearborn Pl,Waterloo,Active,-80.51822699,43.48702298
GRT,12892,Baldwin Dr at Guelph Ave,Baldwin Dr,Guelph Ave,Cambridge,Active,-80.313031,43.441747
GRT,13382,Laurier-Waterloo Park Station at ION platform - Northbound,Laurier-Waterloo Park Station,ION platform - Northbound,Waterloo,Active,-80.534397,43.468879
GRT,10079,River Rd E at Manchester Rd,River Rd E,Manchester Rd,Kitchener,Active,-80.45485995,43.458802
GRT,13399,Mill Station at ION platform - Southbound,Mill Station,ION platform - Southbound,Kitchener,Active,-80.477961,43.433638
GRT,10007,Frederick St at Edna St,Frederick St,Edna St,Kitchener,Active,-80.47357196,43.45792803
GRT,10715,Confederation Dr at Lorraine Ave,Confederation Dr,Lorraine Ave,Kitchener,Active,-80.44241203,43.46024198
GRT,13498,Old Zeller Dr at Fairway Rd N,Old Zeller Dr,Fairway Rd N,Kitchener,Active,-80.404613,43.44845
GRT,10763,Conestoga College Internal Rd at Conestoga College Recreation Centre,Conestoga College Internal Rd,Conestoga College Recreation Centre,Kitchener,Active,-80.40806302,43.38963303
GRT,11038,Erb St W at Dietz Ave,Erb St W,Dietz Ave,Waterloo,Active,-80.53359298,43.46068796
GRT,12410,Queens Blvd at Warren Rd,Queens Blvd,Warren Rd,Kitchener,Active,-80.51526498,43.431543
GRT,12967,Block Line Rd at Westmount Rd E,Block Line Rd,Westmount Rd E,Kitchener,Active,-80.49896407,43.41151206
GRT,11239,Sunset Blvd at Saxony Cir,Sunset Blvd,Saxony Cir,Cambridge,Active,-80.32485303,43.36832198
GRT,12460,Coulthard Blvd at Arthur Fach Dr,Coulthard Blvd,Arthur Fach Dr,Cambridge,Active,-80.2807072,43.40527266
GRT,10643,Coronation Blvd at Goldie Ave,Coronation Blvd,Goldie Ave,Cambridge,Active,-80.32197795,43.37553301
GRT,11647,Wilson Ave at Franklin St,Wilson Ave,Franklin St,Kitchener,Active,-80.45304503,43.42687295
GRT,13846,Randall Dr at Conrad Pl,Randall Dr,Conrad Pl,Waterloo,Active,-80.54932319,43.50206931
GRT,10527,Dobbie Dr at Clyde Rd,Dobbie Dr,Clyde Rd,Cambridge,Active,-80.28529202,43.372852
GRT,10122,Columbia St W at Beechlawn Dr,Columbia St W,Beechlawn Dr,Waterloo,Active,-80.56178501,43.46909304
GRT,12971,The Boardwalk at Lifestyle Way,The Boardwalk,Lifestyle Way,Waterloo,Active,-80.562984,43.437633
GRT,12252,Westmount Rd E at Laurentian Dr,Westmount Rd E,Laurentian Dr,Kitchener,Active,-80.50100001,43.41705197
GRT,11447,Krug St at River Rd E,Krug St,River Rd E,Kitchener,Active,-80.45829798,43.45832995
GRT,11725,University Ave E at Weber St N,University Ave E,Weber St N,Waterloo,Active,-80.52071802,43.47782797
GRT,10451,Hespeler Rd at 480 Hespeler Rd,Hespeler Rd,480 Hespeler Rd,Cambridge,Active,-80.324915,43.397558
GRT,10998,Erb St W at Barrel Yards Blvd,Erb St W,Barrel Yards Blvd,Waterloo,Active,-80.52861719,43.46302432
GRT,10899,Thaler Ave at 163 Thaler Ave,Thaler Ave,163 Thaler Ave,Kitchener,Active,-80.43111302,43.43414795
